Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Season,Round,Date
0 days 02:42:03.720000,22.3,35.0,1010.7,False,26.3,232,0.3,2022,1,2022-03-20 17:42:03.720
0 days 02:42:03.720000,22.3,35.0,1010.7,False,26.3,232,0.3,2022,1,2022-03-20 17:42:03.720
0 days 02:43:03.726000,22.3,34.0,1010.7,False,26.3,166,0.2,2022,1,2022-03-20 17:43:03.726
0 days 02:43:03.726000,22.3,34.0,1010.7,False,26.3,166,0.2,2022,1,2022-03-20 17:43:03.726
0 days 00:01:01.220000,25.3,64.0,1012.0,False,29.6,350,2.5,2022,2,2022-03-27 17:01:01.220
0 days 00:01:01.220000,25.3,64.0,1012.0,False,29.6,350,2.5,2022,2,2022-03-27 17:01:01.220
0 days 00:02:01.235000,25.3,65.0,1012.0,False,29.6,337,3.2,2022,2,2022-03-27 17:02:01.235
0 days 00:02:01.235000,25.3,65.0,1012.0,False,29.6,337,3.2,2022,2,2022-03-27 17:02:01.235
0 days 00:03:01.220000,25.3,65.0,1012.0,False,29.6,349,2.5,2022,2,2022-03-27 17:03:01.220
0 days 00:03:01.220000,25.3,65.0,1012.0,False,29.6,349,2.5,2022,2,2022-03-27 17:03:01.220
0 days 00:04:01.222000,25.3,64.0,1012.0,False,29.7,338,3.0,2022,2,2022-03-27 17:04:01.222
0 days 00:04:01.222000,25.3,64.0,1012.0,False,29.7,338,3.0,2022,2,2022-03-27 17:04:01.222
0 days 00:05:01.223000,25.3,64.0,1012.0,False,29.8,354,3.0,2022,2,2022-03-27 17:05:01.223
0 days 00:05:01.223000,25.3,64.0,1012.0,False,29.8,354,3.0,2022,2,2022-03-27 17:05:01.223
0 days 00:06:01.221000,25.3,65.0,1012.0,False,29.8,347,2.7,2022,2,2022-03-27 17:06:01.221
0 days 00:06:01.221000,25.3,65.0,1012.0,False,29.8,347,2.7,2022,2,2022-03-27 17:06:01.221
0 days 00:07:01.231000,25.3,64.0,1012.0,False,29.4,326,1.7,2022,2,2022-03-27 17:07:01.231
0 days 00:07:01.231000,25.3,64.0,1012.0,False,29.4,326,1.7,2022,2,2022-03-27 17:07:01.231
0 days 00:08:01.222000,25.3,64.0,1012.0,False,29.7,333,2.2,2022,2,2022-03-27 17:08:01.222
0 days 00:08:01.222000,25.3,64.0,1012.0,False,29.7,333,2.2,2022,2,2022-03-27 17:08:01.222
0 days 00:09:01.223000,25.4,64.0,1012.0,False,29.7,338,2.5,2022,2,2022-03-27 17:09:01.223
0 days 00:09:01.223000,25.4,64.0,1012.0,False,29.7,338,2.5,2022,2,2022-03-27 17:09:01.223
0 days 00:10:01.222000,25.4,64.0,1012.2,False,29.7,6,2.5,2022,2,2022-03-27 17:10:01.222
0 days 00:10:01.222000,25.4,64.0,1012.2,False,29.7,6,2.5,2022,2,2022-03-27 17:10:01.222
0 days 00:11:01.223000,25.4,64.0,1012.2,False,29.8,324,2.2,2022,2,2022-03-27 17:11:01.223
0 days 00:11:01.223000,25.4,64.0,1012.2,False,29.8,324,2.2,2022,2,2022-03-27 17:11:01.223
0 days 00:12:01.278000,25.4,65.0,1012.2,False,29.8,344,2.0,2022,2,2022-03-27 17:12:01.278
0 days 00:12:01.278000,25.4,65.0,1012.2,False,29.8,344,2.0,2022,2,2022-03-27 17:12:01.278
0 days 00:13:01.261000,25.4,64.0,1012.0,False,29.8,341,3.0,2022,2,2022-03-27 17:13:01.261
0 days 00:13:01.261000,25.4,64.0,1012.0,False,29.8,341,3.0,2022,2,2022-03-27 17:13:01.261
0 days 00:14:01.307000,25.3,64.0,1012.2,False,29.6,0,3.0,2022,2,2022-03-27 17:14:01.307
0 days 00:14:01.307000,25.3,64.0,1012.2,False,29.6,0,3.0,2022,2,2022-03-27 17:14:01.307
0 days 00:15:01.273000,25.3,64.0,1012.2,False,29.3,330,2.5,2022,2,2022-03-27 17:15:01.273
0 days 00:15:01.273000,25.3,64.0,1012.2,False,29.3,330,2.5,2022,2,2022-03-27 17:15:01.273
0 days 00:16:01.269000,25.3,64.0,1012.2,False,29.6,348,2.5,2022,2,2022-03-27 17:16:01.269
0 days 00:16:01.269000,25.3,64.0,1012.2,False,29.6,348,2.5,2022,2,2022-03-27 17:16:01.269
0 days 00:17:01.269000,25.3,64.0,1012.4,False,29.5,355,2.7,2022,2,2022-03-27 17:17:01.269
0 days 00:17:01.269000,25.3,64.0,1012.4,False,29.5,355,2.7,2022,2,2022-03-27 17:17:01.269
0 days 00:18:01.268000,25.3,64.0,1012.4,False,29.4,339,2.9,2022,2,2022-03-27 17:18:01.268
0 days 00:18:01.268000,25.3,64.0,1012.4,False,29.4,339,2.9,2022,2,2022-03-27 17:18:01.268
0 days 00:19:01.269000,25.3,64.0,1012.2,False,29.5,342,2.2,2022,2,2022-03-27 17:19:01.269
0 days 00:19:01.269000,25.3,64.0,1012.2,False,29.5,342,2.2,2022,2,2022-03-27 17:19:01.269
0 days 00:20:01.271000,25.3,63.0,1012.4,False,29.5,344,2.7,2022,2,2022-03-27 17:20:01.271
0 days 00:20:01.271000,25.3,63.0,1012.4,False,29.5,344,2.7,2022,2,2022-03-27 17:20:01.271
0 days 00:21:01.270000,25.3,63.0,1012.2,False,29.5,357,2.9,2022,2,2022-03-27 17:21:01.270
0 days 00:21:01.270000,25.3,63.0,1012.2,False,29.5,357,2.9,2022,2,2022-03-27 17:21:01.270
0 days 00:22:01.284000,25.3,63.0,1012.2,False,29.3,3,2.5,2022,2,2022-03-27 17:22:01.284
0 days 00:22:01.284000,25.3,63.0,1012.2,False,29.3,3,2.5,2022,2,2022-03-27 17:22:01.284
0 days 00:23:01.300000,25.3,63.0,1012.4,False,29.3,346,2.5,2022,2,2022-03-27 17:23:01.300
0 days 00:23:01.300000,25.3,63.0,1012.4,False,29.3,346,2.5,2022,2,2022-03-27 17:23:01.300
0 days 00:24:01.285000,25.5,62.0,1012.4,False,29.3,340,2.7,2022,2,2022-03-27 17:24:01.285
0 days 00:24:01.285000,25.5,62.0,1012.4,False,29.3,340,2.7,2022,2,2022-03-27 17:24:01.285
0 days 00:25:01.287000,25.5,62.0,1012.4,False,29.6,323,3.4,2022,2,2022-03-27 17:25:01.287
0 days 00:25:01.287000,25.5,62.0,1012.4,False,29.6,323,3.4,2022,2,2022-03-27 17:25:01.287
0 days 00:26:01.285000,25.6,62.0,1012.2,False,29.5,351,2.5,2022,2,2022-03-27 17:26:01.285
0 days 00:26:01.285000,25.6,62.0,1012.2,False,29.5,351,2.5,2022,2,2022-03-27 17:26:01.285
0 days 00:27:01.285000,25.6,61.0,1012.5,False,29.6,329,2.7,2022,2,2022-03-27 17:27:01.285
0 days 00:27:01.285000,25.6,61.0,1012.5,False,29.6,329,2.7,2022,2,2022-03-27 17:27:01.285
0 days 00:28:01.287000,25.6,61.0,1012.4,False,29.4,347,3.5,2022,2,2022-03-27 17:28:01.287
0 days 00:28:01.287000,25.6,61.0,1012.4,False,29.4,347,3.5,2022,2,2022-03-27 17:28:01.287
0 days 00:29:01.283000,25.6,61.0,1012.4,False,29.3,346,2.9,2022,2,2022-03-27 17:29:01.283
0 days 00:29:01.283000,25.6,61.0,1012.4,False,29.3,346,2.9,2022,2,2022-03-27 17:29:01.283
0 days 00:30:01.303000,25.5,61.0,1012.4,False,29.1,337,3.0,2022,2,2022-03-27 17:30:01.303
0 days 00:30:01.303000,25.5,61.0,1012.4,False,29.1,337,3.0,2022,2,2022-03-27 17:30:01.303
0 days 00:31:01.310000,25.5,61.0,1012.4,False,29.1,337,3.0,2022,2,2022-03-27 17:31:01.310
0 days 00:31:01.310000,25.5,61.0,1012.4,False,29.1,337,3.0,2022,2,2022-03-27 17:31:01.310
0 days 00:32:01.309000,25.4,60.0,1012.4,False,29.6,347,2.7,2022,2,2022-03-27 17:32:01.309
0 days 00:32:01.309000,25.4,60.0,1012.4,False,29.6,347,2.7,2022,2,2022-03-27 17:32:01.309
0 days 00:33:01.311000,25.4,60.0,1012.5,False,29.3,358,3.2,2022,2,2022-03-27 17:33:01.311
0 days 00:33:01.311000,25.4,60.0,1012.5,False,29.3,358,3.2,2022,2,2022-03-27 17:33:01.311
0 days 00:34:01.319000,25.5,61.0,1012.4,False,29.3,357,3.2,2022,2,2022-03-27 17:34:01.319
0 days 00:34:01.319000,25.5,61.0,1012.4,False,29.3,357,3.2,2022,2,2022-03-27 17:34:01.319
0 days 00:35:01.317000,25.4,61.0,1012.5,False,29.3,351,3.7,2022,2,2022-03-27 17:35:01.317
0 days 00:35:01.317000,25.4,61.0,1012.5,False,29.3,351,3.7,2022,2,2022-03-27 17:35:01.317
0 days 00:36:01.316000,25.4,61.0,1012.5,False,29.0,347,3.4,2022,2,2022-03-27 17:36:01.316
0 days 00:36:01.316000,25.4,61.0,1012.5,False,29.0,347,3.4,2022,2,2022-03-27 17:36:01.316
0 days 00:37:01.317000,25.4,62.0,1012.4,False,28.7,346,3.0,2022,2,2022-03-27 17:37:01.317
0 days 00:37:01.317000,25.4,62.0,1012.4,False,28.7,346,3.0,2022,2,2022-03-27 17:37:01.317
0 days 00:38:01.322000,25.4,62.0,1012.5,False,28.7,345,3.0,2022,2,2022-03-27 17:38:01.322
0 days 00:38:01.322000,25.4,62.0,1012.5,False,28.7,345,3.0,2022,2,2022-03-27 17:38:01.322
0 days 00:39:01.323000,25.4,62.0,1012.5,False,29.1,345,3.0,2022,2,2022-03-27 17:39:01.323
0 days 00:39:01.323000,25.4,62.0,1012.5,False,29.1,345,3.0,2022,2,2022-03-27 17:39:01.323
0 days 00:40:01.350000,25.4,62.0,1012.5,False,29.1,348,2.5,2022,2,2022-03-27 17:40:01.350
0 days 00:40:01.350000,25.4,62.0,1012.5,False,29.1,348,2.5,2022,2,2022-03-27 17:40:01.350
0 days 00:41:01.348000,25.4,62.0,1012.5,False,29.1,348,2.5,2022,2,2022-03-27 17:41:01.348
0 days 00:41:01.348000,25.4,62.0,1012.5,False,29.1,348,2.5,2022,2,2022-03-27 17:41:01.348
0 days 00:42:01.348000,25.3,61.0,1012.5,False,28.8,330,3.0,2022,2,2022-03-27 17:42:01.348
0 days 00:42:01.348000,25.3,61.0,1012.5,False,28.8,330,3.0,2022,2,2022-03-27 17:42:01.348
0 days 00:43:01.376000,25.4,61.0,1012.5,False,28.9,336,2.7,2022,2,2022-03-27 17:43:01.376
0 days 00:43:01.376000,25.4,61.0,1012.5,False,28.9,336,2.7,2022,2,2022-03-27 17:43:01.376
0 days 00:44:01.358000,25.4,62.0,1012.5,False,28.7,351,2.5,2022,2,2022-03-27 17:44:01.358
0 days 00:44:01.358000,25.4,62.0,1012.5,False,28.7,351,2.5,2022,2,2022-03-27 17:44:01.358
0 days 00:45:01.347000,25.3,61.0,1012.5,False,28.7,357,2.4,2022,2,2022-03-27 17:45:01.347
0 days 00:45:01.347000,25.3,61.0,1012.5,False,28.7,357,2.4,2022,2,2022-03-27 17:45:01.347
0 days 00:46:01.350000,25.3,61.0,1012.5,False,28.8,338,2.2,2022,2,2022-03-27 17:46:01.350
0 days 00:46:01.350000,25.3,61.0,1012.5,False,28.8,338,2.2,2022,2,2022-03-27 17:46:01.350
0 days 00:47:01.354000,25.4,61.0,1012.5,False,28.8,344,2.7,2022,2,2022-03-27 17:47:01.354
0 days 00:47:01.354000,25.4,61.0,1012.5,False,28.8,344,2.7,2022,2,2022-03-27 17:47:01.354
0 days 00:48:01.358000,25.4,61.0,1012.5,False,28.8,345,2.7,2022,2,2022-03-27 17:48:01.358
0 days 00:48:01.358000,25.4,61.0,1012.5,False,28.8,345,2.7,2022,2,2022-03-27 17:48:01.358
0 days 00:49:01.350000,25.3,61.0,1012.5,False,28.8,358,2.5,2022,2,2022-03-27 17:49:01.350
0 days 00:49:01.350000,25.3,61.0,1012.5,False,28.8,358,2.5,2022,2,2022-03-27 17:49:01.350
0 days 00:50:01.350000,25.3,61.0,1012.5,False,28.7,328,2.5,2022,2,2022-03-27 17:50:01.350
0 days 00:50:01.350000,25.3,61.0,1012.5,False,28.7,328,2.5,2022,2,2022-03-27 17:50:01.350
0 days 00:51:01.359000,25.3,61.0,1012.5,False,28.6,341,2.4,2022,2,2022-03-27 17:51:01.359
0 days 00:51:01.359000,25.3,61.0,1012.5,False,28.6,341,2.4,2022,2,2022-03-27 17:51:01.359
0 days 00:52:01.350000,25.4,60.0,1012.5,False,28.6,352,2.7,2022,2,2022-03-27 17:52:01.350
0 days 00:52:01.350000,25.4,60.0,1012.5,False,28.6,352,2.7,2022,2,2022-03-27 17:52:01.350
0 days 00:53:01.351000,25.4,61.0,1012.5,False,28.5,348,2.0,2022,2,2022-03-27 17:53:01.351
0 days 00:53:01.351000,25.4,61.0,1012.5,False,28.5,348,2.0,2022,2,2022-03-27 17:53:01.351
0 days 00:54:01.350000,25.3,61.0,1012.7,False,28.6,335,2.5,2022,2,2022-03-27 17:54:01.350
0 days 00:54:01.350000,25.3,61.0,1012.7,False,28.6,335,2.5,2022,2,2022-03-27 17:54:01.350
0 days 00:55:01.342000,25.3,60.0,1012.5,False,29.0,343,2.5,2022,2,2022-03-27 17:55:01.342
0 days 00:55:01.342000,25.3,60.0,1012.5,False,29.0,343,2.5,2022,2,2022-03-27 17:55:01.342
0 days 00:56:01.350000,25.3,59.0,1012.7,False,29.0,333,2.0,2022,2,2022-03-27 17:56:01.350
0 days 00:56:01.350000,25.3,59.0,1012.7,False,29.0,333,2.0,2022,2,2022-03-27 17:56:01.350
0 days 00:57:01.348000,25.4,59.0,1012.7,False,29.0,333,2.0,2022,2,2022-03-27 17:57:01.348
0 days 00:57:01.348000,25.4,59.0,1012.7,False,29.0,333,2.0,2022,2,2022-03-27 17:57:01.348
0 days 00:58:01.350000,25.4,59.0,1012.7,False,28.9,351,2.5,2022,2,2022-03-27 17:58:01.350
0 days 00:58:01.350000,25.4,59.0,1012.7,False,28.9,351,2.5,2022,2,2022-03-27 17:58:01.350
0 days 00:59:01.354000,25.4,58.0,1012.7,False,28.7,333,2.2,2022,2,2022-03-27 17:59:01.354
0 days 00:59:01.354000,25.4,58.0,1012.7,False,28.7,333,2.2,2022,2,2022-03-27 17:59:01.354
0 days 01:00:01.348000,25.3,58.0,1012.7,False,28.5,341,2.0,2022,2,2022-03-27 18:00:01.348
0 days 01:00:01.348000,25.3,58.0,1012.7,False,28.5,341,2.0,2022,2,2022-03-27 18:00:01.348
0 days 01:01:01.351000,25.3,58.0,1012.7,False,28.5,351,2.2,2022,2,2022-03-27 18:01:01.351
0 days 01:01:01.351000,25.3,58.0,1012.7,False,28.5,351,2.2,2022,2,2022-03-27 18:01:01.351
0 days 01:02:01.347000,25.3,58.0,1012.7,False,28.6,326,1.8,2022,2,2022-03-27 18:02:01.347
0 days 01:02:01.347000,25.3,58.0,1012.7,False,28.6,326,1.8,2022,2,2022-03-27 18:02:01.347
0 days 01:03:01.348000,25.3,58.0,1012.5,False,28.6,333,2.5,2022,2,2022-03-27 18:03:01.348
0 days 01:03:01.348000,25.3,58.0,1012.5,False,28.6,333,2.5,2022,2,2022-03-27 18:03:01.348
0 days 01:04:01.359000,25.4,58.0,1012.5,False,28.6,343,3.5,2022,2,2022-03-27 18:04:01.359
0 days 01:04:01.359000,25.4,58.0,1012.5,False,28.6,343,3.5,2022,2,2022-03-27 18:04:01.359
0 days 01:05:01.355000,25.4,58.0,1012.5,False,28.5,352,3.5,2022,2,2022-03-27 18:05:01.355
0 days 01:05:01.355000,25.4,58.0,1012.5,False,28.5,352,3.5,2022,2,2022-03-27 18:05:01.355
0 days 01:06:01.352000,25.4,58.0,1012.7,False,28.5,343,1.8,2022,2,2022-03-27 18:06:01.352
0 days 01:06:01.352000,25.4,58.0,1012.7,False,28.5,343,1.8,2022,2,2022-03-27 18:06:01.352
0 days 01:07:01.350000,25.5,58.0,1012.5,False,28.5,356,3.4,2022,2,2022-03-27 18:07:01.350
0 days 01:07:01.350000,25.5,58.0,1012.5,False,28.5,356,3.4,2022,2,2022-03-27 18:07:01.350
0 days 01:08:01.350000,25.5,58.0,1012.7,False,28.5,320,3.5,2022,2,2022-03-27 18:08:01.350
0 days 01:08:01.350000,25.5,58.0,1012.7,False,28.5,320,3.5,2022,2,2022-03-27 18:08:01.350
0 days 01:09:01.350000,25.6,58.0,1012.7,False,28.2,348,3.5,2022,2,2022-03-27 18:09:01.350
0 days 01:09:01.350000,25.6,58.0,1012.7,False,28.2,348,3.5,2022,2,2022-03-27 18:09:01.350
0 days 01:10:01.361000,25.6,59.0,1012.7,False,28.2,338,2.2,2022,2,2022-03-27 18:10:01.361
0 days 01:10:01.361000,25.6,59.0,1012.7,False,28.2,338,2.2,2022,2,2022-03-27 18:10:01.361
0 days 01:11:01.348000,25.5,59.0,1012.7,False,28.5,348,1.6,2022,2,2022-03-27 18:11:01.348
0 days 01:11:01.348000,25.5,59.0,1012.7,False,28.5,348,1.6,2022,2,2022-03-27 18:11:01.348
0 days 01:12:01.361000,25.5,59.0,1012.7,False,28.5,161,2.4,2022,2,2022-03-27 18:12:01.361
0 days 01:12:01.361000,25.5,59.0,1012.7,False,28.5,161,2.4,2022,2,2022-03-27 18:12:01.361
0 days 01:13:01.350000,25.5,60.0,1012.7,False,28.6,340,1.8,2022,2,2022-03-27 18:13:01.350
0 days 01:13:01.350000,25.5,60.0,1012.7,False,28.6,340,1.8,2022,2,2022-03-27 18:13:01.350
0 days 01:14:01.364000,25.6,60.0,1012.9,False,28.2,339,2.4,2022,2,2022-03-27 18:14:01.364
0 days 01:14:01.364000,25.6,60.0,1012.9,False,28.2,339,2.4,2022,2,2022-03-27 18:14:01.364
0 days 01:15:01.350000,25.5,61.0,1012.7,False,28.4,342,2.9,2022,2,2022-03-27 18:15:01.350
0 days 01:15:01.350000,25.5,61.0,1012.7,False,28.4,342,2.9,2022,2,2022-03-27 18:15:01.350
0 days 01:16:01.390000,25.5,61.0,1012.9,False,28.1,330,2.5,2022,2,2022-03-27 18:16:01.390
0 days 01:16:01.390000,25.5,61.0,1012.9,False,28.1,330,2.5,2022,2,2022-03-27 18:16:01.390
0 days 01:17:01.355000,25.5,61.0,1012.9,False,28.3,314,2.2,2022,2,2022-03-27 18:17:01.355
0 days 01:17:01.355000,25.5,61.0,1012.9,False,28.3,314,2.2,2022,2,2022-03-27 18:17:01.355
0 days 01:18:01.348000,25.5,60.0,1012.7,False,28.4,334,1.2,2022,2,2022-03-27 18:18:01.348
0 days 01:18:01.348000,25.5,60.0,1012.7,False,28.4,334,1.2,2022,2,2022-03-27 18:18:01.348
0 days 01:19:01.354000,25.5,60.0,1012.9,False,28.4,339,1.8,2022,2,2022-03-27 18:19:01.354
0 days 01:19:01.354000,25.5,60.0,1012.9,False,28.4,339,1.8,2022,2,2022-03-27 18:19:01.354
0 days 01:20:01.351000,25.5,60.0,1012.9,False,28.5,319,1.8,2022,2,2022-03-27 18:20:01.351
0 days 01:20:01.351000,25.5,60.0,1012.9,False,28.5,319,1.8,2022,2,2022-03-27 18:20:01.351
0 days 01:21:01.350000,25.5,59.0,1012.9,False,28.4,343,1.6,2022,2,2022-03-27 18:21:01.350
0 days 01:21:01.350000,25.5,59.0,1012.9,False,28.4,343,1.6,2022,2,2022-03-27 18:21:01.350
0 days 01:22:01.351000,25.5,59.0,1012.9,False,28.4,25,1.6,2022,2,2022-03-27 18:22:01.351
0 days 01:22:01.351000,25.5,59.0,1012.9,False,28.4,25,1.6,2022,2,2022-03-27 18:22:01.351
0 days 01:23:01.350000,25.5,59.0,1012.9,False,28.3,329,2.2,2022,2,2022-03-27 18:23:01.350
0 days 01:23:01.350000,25.5,59.0,1012.9,False,28.3,329,2.2,2022,2,2022-03-27 18:23:01.350
0 days 01:24:01.353000,25.5,59.0,1012.9,False,28.3,328,2.5,2022,2,2022-03-27 18:24:01.353
0 days 01:24:01.353000,25.5,59.0,1012.9,False,28.3,328,2.5,2022,2,2022-03-27 18:24:01.353
0 days 01:25:01.352000,25.6,59.0,1013.0,False,28.2,343,2.0,2022,2,2022-03-27 18:25:01.352
0 days 01:25:01.352000,25.6,59.0,1013.0,False,28.2,343,2.0,2022,2,2022-03-27 18:25:01.352
0 days 01:26:01.351000,25.6,59.0,1013.0,False,28.4,331,2.2,2022,2,2022-03-27 18:26:01.351
0 days 01:26:01.351000,25.6,59.0,1013.0,False,28.4,331,2.2,2022,2,2022-03-27 18:26:01.351
0 days 01:27:01.361000,25.5,59.0,1013.0,False,28.3,345,3.0,2022,2,2022-03-27 18:27:01.361
0 days 01:27:01.361000,25.5,59.0,1013.0,False,28.3,345,3.0,2022,2,2022-03-27 18:27:01.361
0 days 01:28:01.361000,25.6,59.0,1013.0,False,28.3,355,2.7,2022,2,2022-03-27 18:28:01.361
0 days 01:28:01.361000,25.6,59.0,1013.0,False,28.3,355,2.7,2022,2,2022-03-27 18:28:01.361
0 days 01:29:01.360000,25.5,59.0,1012.9,False,28.2,357,2.0,2022,2,2022-03-27 18:29:01.360
0 days 01:29:01.360000,25.5,59.0,1012.9,False,28.2,357,2.0,2022,2,2022-03-27 18:29:01.360
0 days 01:30:01.351000,25.5,59.0,1013.0,False,28.0,352,2.5,2022,2,2022-03-27 18:30:01.351
0 days 01:30:01.351000,25.5,59.0,1013.0,False,28.0,352,2.5,2022,2,2022-03-27 18:30:01.351
0 days 01:31:01.355000,25.5,59.0,1012.9,False,27.9,330,2.2,2022,2,2022-03-27 18:31:01.355
0 days 01:31:01.355000,25.5,59.0,1012.9,False,27.9,330,2.2,2022,2,2022-03-27 18:31:01.355
0 days 01:32:01.353000,25.4,59.0,1012.9,False,27.9,352,2.5,2022,2,2022-03-27 18:32:01.353
0 days 01:32:01.353000,25.4,59.0,1012.9,False,27.9,352,2.5,2022,2,2022-03-27 18:32:01.353
0 days 01:33:01.359000,25.4,59.0,1013.0,False,28.2,344,2.0,2022,2,2022-03-27 18:33:01.359
0 days 01:33:01.359000,25.4,59.0,1013.0,False,28.2,344,2.0,2022,2,2022-03-27 18:33:01.359
0 days 01:34:01.380000,25.4,59.0,1012.9,False,28.2,329,2.9,2022,2,2022-03-27 18:34:01.380
0 days 01:34:01.380000,25.4,59.0,1012.9,False,28.2,329,2.9,2022,2,2022-03-27 18:34:01.380
0 days 01:35:01.399000,25.4,60.0,1013.0,False,28.1,334,2.2,2022,2,2022-03-27 18:35:01.399
0 days 01:35:01.399000,25.4,60.0,1013.0,False,28.1,334,2.2,2022,2,2022-03-27 18:35:01.399
0 days 01:36:01.402000,25.4,60.0,1013.0,False,28.1,331,1.2,2022,2,2022-03-27 18:36:01.402
0 days 01:36:01.402000,25.4,60.0,1013.0,False,28.1,331,1.2,2022,2,2022-03-27 18:36:01.402
0 days 01:37:01.402000,25.4,59.0,1013.0,False,28.2,344,1.7,2022,2,2022-03-27 18:37:01.402
0 days 01:37:01.402000,25.4,59.0,1013.0,False,28.2,344,1.7,2022,2,2022-03-27 18:37:01.402
0 days 01:38:01.399000,25.4,60.0,1013.0,False,28.2,132,1.8,2022,2,2022-03-27 18:38:01.399
0 days 01:38:01.399000,25.4,60.0,1013.0,False,28.2,132,1.8,2022,2,2022-03-27 18:38:01.399
0 days 01:39:01.401000,25.4,60.0,1013.0,False,27.9,345,1.0,2022,2,2022-03-27 18:39:01.401
0 days 01:39:01.401000,25.4,60.0,1013.0,False,27.9,345,1.0,2022,2,2022-03-27 18:39:01.401
0 days 01:40:01.412000,25.4,60.0,1013.0,False,27.8,319,1.6,2022,2,2022-03-27 18:40:01.412
0 days 01:40:01.412000,25.4,60.0,1013.0,False,27.8,319,1.6,2022,2,2022-03-27 18:40:01.412
0 days 01:41:01.431000,25.4,60.0,1013.0,False,27.7,15,1.5,2022,2,2022-03-27 18:41:01.431
0 days 01:41:01.431000,25.4,60.0,1013.0,False,27.7,15,1.5,2022,2,2022-03-27 18:41:01.431
0 days 01:42:01.444000,25.4,60.0,1013.0,False,27.7,148,1.6,2022,2,2022-03-27 18:42:01.444
0 days 01:42:01.444000,25.4,60.0,1013.0,False,27.7,148,1.6,2022,2,2022-03-27 18:42:01.444
0 days 01:43:01.459000,25.4,59.0,1013.0,False,28.1,341,2.2,2022,2,2022-03-27 18:43:01.459
0 days 01:43:01.459000,25.4,59.0,1013.0,False,28.1,341,2.2,2022,2,2022-03-27 18:43:01.459
0 days 01:44:01.475000,25.4,59.0,1013.2,False,27.9,337,1.3,2022,2,2022-03-27 18:44:01.475
0 days 01:44:01.475000,25.4,59.0,1013.2,False,27.9,337,1.3,2022,2,2022-03-27 18:44:01.475
0 days 01:45:01.478000,25.5,59.0,1013.0,False,27.8,336,2.0,2022,2,2022-03-27 18:45:01.478
0 days 01:45:01.478000,25.5,59.0,1013.0,False,27.8,336,2.0,2022,2,2022-03-27 18:45:01.478
0 days 01:46:01.480000,25.4,59.0,1013.0,False,27.8,288,2.2,2022,2,2022-03-27 18:46:01.480
0 days 01:46:01.480000,25.4,59.0,1013.0,False,27.8,288,2.2,2022,2,2022-03-27 18:46:01.480
0 days 01:47:01.479000,25.4,60.0,1013.0,False,27.8,11,1.8,2022,2,2022-03-27 18:47:01.479
0 days 01:47:01.479000,25.4,60.0,1013.0,False,27.8,11,1.8,2022,2,2022-03-27 18:47:01.479
0 days 01:48:01.494000,25.4,59.0,1013.0,False,27.8,344,1.7,2022,2,2022-03-27 18:48:01.494
0 days 01:48:01.494000,25.4,59.0,1013.0,False,27.8,344,1.7,2022,2,2022-03-27 18:48:01.494
0 days 01:49:01.499000,25.5,59.0,1013.0,False,27.8,359,2.7,2022,2,2022-03-27 18:49:01.499
0 days 01:49:01.499000,25.5,59.0,1013.0,False,27.8,359,2.7,2022,2,2022-03-27 18:49:01.499
0 days 01:50:01.497000,25.5,59.0,1013.2,False,27.8,16,2.5,2022,2,2022-03-27 18:50:01.497
0 days 01:50:01.497000,25.5,59.0,1013.2,False,27.8,16,2.5,2022,2,2022-03-27 18:50:01.497
0 days 01:51:01.498000,25.5,59.0,1013.2,False,27.8,328,2.2,2022,2,2022-03-27 18:51:01.498
0 days 01:51:01.498000,25.5,59.0,1013.2,False,27.8,328,2.2,2022,2,2022-03-27 18:51:01.498
0 days 01:52:01.508000,25.5,59.0,1013.2,False,27.7,326,2.2,2022,2,2022-03-27 18:52:01.508
0 days 01:52:01.508000,25.5,59.0,1013.2,False,27.7,326,2.2,2022,2,2022-03-27 18:52:01.508
0 days 01:53:01.524000,25.5,59.0,1013.2,False,27.8,311,1.7,2022,2,2022-03-27 18:53:01.524
0 days 01:53:01.524000,25.5,59.0,1013.2,False,27.8,311,1.7,2022,2,2022-03-27 18:53:01.524
0 days 01:54:01.538000,25.5,58.0,1013.2,False,27.8,344,1.2,2022,2,2022-03-27 18:54:01.538
0 days 01:54:01.538000,25.5,58.0,1013.2,False,27.8,344,1.2,2022,2,2022-03-27 18:54:01.538
0 days 01:55:01.542000,25.5,57.0,1013.2,False,27.8,342,2.2,2022,2,2022-03-27 18:55:01.542
0 days 01:55:01.542000,25.5,57.0,1013.2,False,27.8,342,2.2,2022,2,2022-03-27 18:55:01.542
0 days 01:56:01.539000,25.5,57.0,1013.2,False,27.9,329,2.7,2022,2,2022-03-27 18:56:01.539
0 days 01:56:01.539000,25.5,57.0,1013.2,False,27.9,329,2.7,2022,2,2022-03-27 18:56:01.539
0 days 01:57:01.557000,25.5,57.0,1013.2,False,27.7,349,2.9,2022,2,2022-03-27 18:57:01.557
0 days 01:57:01.557000,25.5,57.0,1013.2,False,27.7,349,2.9,2022,2,2022-03-27 18:57:01.557
0 days 01:58:01.580000,25.5,58.0,1013.0,False,27.4,294,2.0,2022,2,2022-03-27 18:58:01.580
0 days 01:58:01.580000,25.5,58.0,1013.0,False,27.4,294,2.0,2022,2,2022-03-27 18:58:01.580
