Date,SessionTime,X,Y,Z,Status,Speed,RPM,Throttle,Distance,RelativeDistance,DriverAhead,DistanceToDriverAhead,Time,Season,Round,LapNumber,Driver
2022-03-27 18:05:51.896,0 days 02:04:51.886000,-455.6,-2909.0,120.4,OnTrack,85.25,6261.5,0.0,5798.575277777781,0.9493166810410395,23,740.7083333333319,0 days 00:02:01.834000,2022,2,36.0,BOT
2022-03-27 18:05:52.896,0 days 02:04:52.886000,-511.2,-2665.6,121.0,OnTrack,81.6,6049.0,4.4,5821.698611111114,0.9531023292396119,23,751.2883333333323,0 days 00:02:02.834000,2022,2,36.0,BOT
2022-03-27 18:05:53.896,0 days 02:04:53.886000,-566.8,-2420.0,121.2,OnTrack,83.5,6183.75,7.75,5846.265000000001,0.9571242280074934,23,757.4080555555547,0 days 00:02:03.834000,2022,2,36.0,BOT
2022-03-27 18:05:54.896,0 days 02:04:54.886000,-608.75,-2226.5,122.0,OnTrack,85.25,6306.5,7.25,5870.02888888889,0.961014745082452,23,757.6024999999993,0 days 00:02:04.834000,2022,2,36.0,BOT
2022-03-27 18:05:55.896,0 days 02:04:55.886000,-658.4,-1996.6,122.0,OnTrack,86.5,6396.5,7.0,5891.047361111113,0.9644557948808433,23,759.4554166666649,0 days 00:02:05.834000,2022,2,36.0,BOT
2022-03-27 18:05:56.896,0 days 02:04:56.886000,-710.25,-1756.25,121.25,OnTrack,87.75,6456.0,7.0,5913.368611111113,0.9681101296012866,23,768.1666666666647,0 days 00:02:06.834000,2022,2,36.0,BOT
2022-03-27 18:05:57.896,0 days 02:04:57.886000,-763.5,-1519.75,121.0,OnTrack,88.0,6498.25,7.0,5938.790833333334,0.9722721415557017,23,789.3861111111096,0 days 00:02:07.834000,2022,2,36.0,BOT
2022-03-27 18:05:58.896,0 days 02:04:58.886000,-828.75,-1251.5,120.0,OnTrack,87.0,6418.333333333333,2.6666666666666665,5964.450092592594,0.9764729601483865,23,821.6675925925914,0 days 00:02:08.834000,2022,2,36.0,BOT
2022-03-27 18:05:59.896,0 days 02:04:59.886000,-888.0,-1031.0,120.0,OnTrack,80.75,5994.25,0.0,5988.265694444446,0.9803719434372022,23,863.6724999999981,0 days 00:02:09.834000,2022,2,36.0,BOT
2022-03-27 18:06:00.896,0 days 02:05:00.886000,-943.6666666666666,-840.3333333333334,119.66666666666667,OnTrack,76.5,6596.0,5.5,6008.609722222224,0.983702576222642,23,907.3177777777757,0 days 00:02:10.834000,2022,2,36.0,BOT
2022-03-27 18:06:01.896,0 days 02:05:01.886000,-1023.6666666666666,-581.6666666666666,119.0,OnTrack,79.0,6887.666666666667,28.333333333333332,6030.182870370372,0.9872344350704685,23,955.5501851851828,0 days 00:02:11.834000,2022,2,36.0,BOT
2022-03-27 18:06:02.896,0 days 02:05:02.886000,-1080.75,-405.5,118.75,OnTrack,80.0,7042.5,34.0,6050.651388888892,0.9905854489204213,23,987.5726388888854,0 days 00:02:12.834000,2022,2,36.0,BOT
2022-03-27 18:06:03.896,0 days 02:05:03.886000,-1175.25,-308.25,118.0,OnTrack,80.0,7019.0,34.0,6070.868055555558,0.9938952307172126,23,1006.8122222222187,0 days 00:02:13.834000,2022,2,36.0,BOT
2022-03-27 18:06:04.896,0 days 02:05:04.886000,-1264.8,-232.4,118.0,OnTrack,81.0,6997.4,32.0,6098.076944444448,0.9983497477075851,23,1031.4011111111074,0 days 00:02:14.834000,2022,2,36.0,BOT
2022-03-27 18:06:05.893,0 days 02:05:05.883000,-1342.7816233693982,-0.9747115298729125,118.00025530689926,OnTrack,81.0,6997.4,32.0,6133.361311074167,1.004126345616028,23,1031.4011111111074,0 days 00:02:15.831000,2022,2,36.0,BOT
